0.46,0.84,0.12,64,162,-156,0.33,0.91,0.03,-172,153,-256
0.46,0.84,0.10,109,123,-158,0.32,0.89,0.03,-207,129,-248
0.46,0.85,0.11,48,132,-149,0.32,0.90,0.04,-230,97,-199
0.45,0.85,0.11,-85,99,-126,0.33,0.90,0.03,-210,24,-143
0.46,0.84,0.12,-71,132,-85,0.33,0.90,0.04,-192,22,-54
0.45,0.83,0.11,2,172,-113,0.32,0.89,0.04,-183,144,-152
0.45,0.84,0.12,44,91,-44,0.33,0.90,0.04,-139,70,-202
0.46,0.85,0.12,25,121,-191,0.34,0.89,0.03,-250,101,-199
0.45,0.85,0.12,-99,135,-99,0.34,0.90,0.04,-202,19,-55
0.46,0.84,0.12,-91,99,-8,0.34,0.90,0.04,-122,26,-50
0.45,0.85,0.12,-101,83,95,0.33,0.89,0.04,-127,-37,10
0.42,0.86,0.09,345,-38,-559,0.30,0.91,0.05,-449,163,-750
0.45,0.85,0.11,1001,-107,-1417,0.30,0.91,0.06,-806,435,-1726
0.42,0.86,0.09,1696,-81,-2402,0.28,0.90,0.06,-1221,893,-2752
0.46,0.82,0.11,707,36,-1112,0.35,0.88,0.03,-582,385,-1105
0.44,0.88,0.09,-1063,141,1493,0.29,0.91,0.06,576,-577,1543
0.44,0.87,0.09,-1784,371,2466,0.29,0.91,0.06,1042,-641,2623
0.42,0.87,0.09,-1397,456,2145,0.29,0.93,0.07,869,-395,2151
0.44,0.84,0.09,-367,278,441,0.33,0.91,0.04,238,41,352
0.43,0.86,0.09,1316,-270,-1738,0.30,0.90,0.06,-843,417,-2287
0.46,0.83,0.11,2441,-381,-3718,0.32,0.89,0.03,-1773,1241,-4110
0.48,0.84,0.12,1277,-52,-1511,0.33,0.90,0.02,-672,645,-1941
0.44,0.87,0.09,-570,359,951,0.29,0.90,0.03,364,-127,997
0.44,0.86,0.09,-1587,629,2339,0.29,0.91,0.05,933,-502,2620
0.42,0.87,0.07,-1420,511,1949,0.29,0.92,0.05,778,-380,2117
0.43,0.85,0.08,-248,258,331,0.30,0.91,0.05,10,62,218
0.39,0.87,0.06,1608,-262,-2396,0.27,0.93,0.06,-1257,741,-2896
0.49,0.80,0.12,2236,-451,-3645,0.35,0.87,0.00,-1722,1036,-3882
0.45,0.86,0.09,72,2,326,0.30,0.91,0.04,37,-240,81
0.42,0.89,0.07,-724,176,927,0.23,0.91,0.08,196,-226,845
0.41,0.87,0.08,-425,448,342,0.26,0.91,0.07,-98,152,588
0.41,0.86,0.07,-246,279,244,0.28,0.92,0.05,-63,56,254
0.43,0.86,0.08,-117,154,-91,0.29,0.91,0.05,-130,-6,-2
0.44,0.86,0.10,-8,135,152,0.29,0.91,0.04,-72,0,14
0.43,0.86,0.08,24,249,-39,0.28,0.91,0.05,-105,238,-112
0.44,0.85,0.10,366,532,32,0.27,0.92,0.07,30,611,-212
0.50,0.79,0.12,1093,1882,342,0.20,0.95,0.11,908,2092,-76
0.48,0.82,0.05,2609,3511,1059,0.26,0.95,0.05,2210,4046,-320
0.35,0.98,-0.00,1756,1995,913,0.42,0.82,-0.07,1353,2187,-354
0.31,1.00,-0.01,-1591,-1694,-1013,0.41,0.81,-0.04,-1861,-2130,-135
0.41,0.87,0.04,-3326,-4099,-2202,0.33,0.89,0.03,-3622,-4704,-336
0.52,0.74,0.17,-2317,-3369,-1639,0.19,0.97,0.14,-2347,-3730,-324
0.54,0.76,0.18,547,941,134,0.10,1.02,0.17,665,1029,-63
0.47,0.82,0.08,2908,3614,1497,0.22,0.94,0.10,2563,4489,-585
0.32,0.99,-0.02,1807,2216,1084,0.43,0.81,-0.05,1454,2367,-165
0.28,1.03,-0.01,-2026,-2160,-1348,0.43,0.79,-0.03,-1810,-2753,-292
0.51,0.78,0.12,-3003,-3518,-1486,0.22,0.97,0.11,-2797,-4117,247
0.57,0.73,0.16,195,234,172,0.11,1.03,0.15,263,263,-117
0.50,0.80,0.09,2634,3137,614,0.21,0.94,0.09,1956,3905,-825
0.36,0.95,0.01,2425,2654,1122,0.41,0.83,-0.05,1565,3104,-459
0.31,1.02,-0.01,-763,-628,-675,0.38,0.84,-0.03,-969,-941,-121
0.38,0.88,0.03,-2124,-2866,-1114,0.32,0.89,0.03,-2398,-3224,-360
0.47,0.81,0.13,-2131,-2839,-1787,0.21,0.93,0.12,-2288,-3294,-273
0.54,0.76,0.16,-40,416,337,0.12,1.01,0.16,116,368,166
0.45,0.81,0.07,2318,2790,994,0.21,0.95,0.08,1738,3503,-574
0.36,0.95,0.03,1780,2252,513,0.36,0.83,-0.01,1144,2498,-333
0.35,0.95,0.02,-352,-251,-475,0.33,0.87,0.01,-695,-376,-244
0.43,0.86,0.08,-1051,-1044,-1074,0.26,0.92,0.06,-1419,-1308,-249
0.44,0.83,0.09,-553,-432,-523,0.22,0.93,0.09,-758,-629,-102
0.43,0.85,0.09,3,289,77,0.25,0.92,0.08,-108,182,-58
0.40,0.89,0.08,262,374,223,0.26,0.92,0.07,-43,390,-98
0.40,0.88,0.08,-219,299,-15,0.28,0.91,0.06,-134,145,91
0.42,0.86,0.10,-439,96,228,0.30,0.90,0.05,-64,-91,401
0.45,0.85,0.11,-1411,340,1800,0.30,0.91,0.05,646,-653,2188
0.40,0.87,0.08,-1387,365,2189,0.27,0.93,0.07,809,-628,2159
0.39,0.90,0.10,500,-149,-498,0.27,0.92,0.09,-415,204,-998
0.47,0.83,0.14,1314,-525,-2852,0.37,0.86,0.01,-1342,633,-2957
0.48,0.83,0.12,-143,-343,-14,0.35,0.90,0.01,-223,-673,35
0.38,0.91,0.05,-1510,-1247,757,0.34,0.88,0.01,-265,-2016,953
0.38,0.89,0.08,-2312,-3107,-73,0.35,0.89,0.07,-1680,-3671,477
0.42,0.78,0.11,-1157,-3547,-1172,0.26,0.98,0.12,-1140,-3636,-1346
0.50,0.77,0.16,2129,-1937,-1710,0.16,0.98,0.16,131,-547,-3677
0.53,0.81,0.13,4048,1089,-2077,0.25,0.88,0.03,831,3035,-4129
0.45,0.92,0.02,1483,1508,1048,0.30,0.86,-0.05,1112,1597,195
0.46,0.90,0.02,-1129,1482,3094,0.21,0.90,0.00,1361,474,2973
0.38,0.91,-0.02,-927,1348,1844,0.20,0.94,0.02,610,640,1767
0.37,0.89,0.02,425,421,-1189,0.26,0.91,0.03,-909,734,-928
0.47,0.79,0.07,829,-226,-2406,0.32,0.92,-0.03,-1308,579,-2074
0.49,0.85,0.06,207,135,142,0.29,0.91,-0.01,47,30,121
0.47,0.88,0.05,-1213,678,1761,0.23,0.93,0.02,675,-213,1987
0.43,0.88,0.05,-686,817,862,0.24,0.92,0.03,130,497,952
0.40,0.87,0.05,762,642,-1378,0.25,0.92,0.05,-900,1047,-1309
0.49,0.79,0.10,940,326,-1984,0.34,0.89,-0.01,-926,914,-1789
0.45,0.89,0.07,49,486,54,0.27,0.93,0.02,-104,206,231
0.46,0.86,0.08,-826,585,830,0.28,0.90,0.02,101,92,1041
0.43,0.86,0.05,-480,731,780,0.26,0.92,0.04,-141,400,861
0.43,0.85,0.08,78,671,-398,0.30,0.92,0.03,-255,607,-87
0.44,0.85,0.09,245,413,-330,0.31,0.91,0.03,-275,403,-326
0.44,0.86,0.09,36,244,-522,0.30,0.91,0.02,-275,197,-314
0.40,0.87,0.07,-64,-335,-121,0.31,0.90,0.03,-391,-366,-384
0.45,0.85,0.11,-409,-502,-363,0.27,0.91,0.06,-696,-568,-219
0.45,0.84,0.09,198,199,-280,0.26,0.93,0.06,-198,226,-364
0.43,0.88,0.08,361,450,-143,0.28,0.90,0.06,-19,478,-294
0.39,0.87,0.04,42,166,-166,0.32,0.91,-0.00,-154,78,-211
0.33,0.98,0.03,-1568,-2542,-514,0.39,0.81,0.01,-1629,-3009,-219
0.43,0.85,0.09,-2938,-3987,-1678,0.29,0.91,0.09,-3181,-4606,-47
0.58,0.72,0.19,-1247,-1705,-954,0.13,1.01,0.18,-1272,-1865,-279
0.55,0.75,0.15,2225,3013,333,0.11,1.01,0.18,1888,3594,-695
0.40,0.91,0.03,3665,4515,1196,0.34,0.85,0.00,2759,5298,-882
0.27,1.01,-0.02,1226,1557,238,0.40,0.83,-0.04,371,1605,-256
0.32,0.97,0.01,-1996,-2029,-1216,0.38,0.84,0.00,-1979,-2543,-208
0.43,0.84,0.10,-2456,-3192,-1382,0.24,0.93,0.12,-2524,-3713,-91
0.54,0.72,0.18,-518,-407,-315,0.11,1.01,0.17,-336,-503,-27
0.50,0.80,0.11,2579,3427,664,0.13,0.98,0.14,1993,4032,-484
0.36,0.95,0.01,2959,3538,1261,0.38,0.84,-0.02,2190,4018,-498
0.27,1.02,-0.03,85,172,-63,0.40,0.83,-0.03,-422,-5,-181
0.35,0.93,0.03,-2461,-2939,-1581,0.34,0.86,0.02,-2692,-3446,-300
0.48,0.78,0.13,-2017,-2521,-1496,0.17,0.99,0.14,-2112,-2962,-141
0.53,0.75,0.19,806,1072,124,0.09,1.00,0.18,465,1287,-230
