0.50,0.80,0.23,-344,-324,-517,0.42,0.86,0.01,-684,-402,-256
0.49,0.80,0.23,-333,17,-330,0.43,0.86,0.03,-548,-107,-79
0.47,0.80,0.23,42,167,-436,0.43,0.86,0.02,-497,165,-342
0.46,0.81,0.24,250,263,-436,0.43,0.87,0.02,-396,287,-434
0.45,0.83,0.23,164,209,-383,0.43,0.86,0.02,-358,220,-405
0.44,0.83,0.22,52,19,-330,0.42,0.86,0.03,-424,-5,-342
0.46,0.82,0.22,-111,-61,-152,0.42,0.87,0.03,-271,-129,-150
0.46,0.81,0.24,-75,115,108,0.41,0.86,0.05,-72,-2,12
0.45,0.81,0.24,22,403,36,0.43,0.87,0.04,-107,289,-2
0.43,0.83,0.21,234,131,-235,0.44,0.87,0.03,-183,171,-421
0.46,0.81,0.23,36,-183,-188,0.42,0.85,0.03,-228,-190,-316
0.47,0.82,0.22,-128,90,141,0.41,0.87,0.03,-98,-96,110
0.44,0.82,0.20,17,18,-44,0.42,0.88,0.04,-96,-1,-204
0.47,0.81,0.22,-137,34,204,0.42,0.87,0.03,-28,-112,92
0.47,0.82,0.21,-155,81,215,0.42,0.86,0.03,21,-72,133
0.47,0.83,0.23,-173,244,120,0.42,0.86,0.02,-117,87,174
0.46,0.81,0.23,-184,163,62,0.43,0.85,0.02,-148,47,54
0.48,0.80,0.23,-183,211,255,0.44,0.85,0.01,-37,22,213
0.47,0.81,0.24,-54,226,95,0.44,0.85,0.02,-57,118,36
0.47,0.80,0.24,-59,199,3,0.45,0.85,0.01,-116,108,-26
0.47,0.80,0.25,-123,125,-38,0.45,0.85,0.02,-174,56,-64
0.48,0.80,0.25,-101,102,34,0.45,0.85,0.03,-128,7,-30
0.48,0.80,0.23,19,115,31,0.44,0.85,0.01,-83,43,-115
0.48,0.80,0.24,52,111,14,0.45,0.85,0.00,-85,49,-131
0.48,0.80,0.24,-14,55,2,0.44,0.85,0.01,-88,5,-127
0.49,0.80,0.24,-10,37,39,0.45,0.85,0.01,-59,-24,-121
0.49,0.80,0.24,-16,36,5,0.45,0.85,0.00,-95,-35,-109
0.49,0.80,0.24,-75,50,-79,0.45,0.84,-0.01,-205,-27,-102
