7572,14768,632,-63,281,-141,-276,15796,1592,-304,139,-243
7632,14828,540,-29,378,-113,-288,15928,1772,-334,202,-170
7684,14692,784,31,414,-272,-212,15932,1672,-402,273,-354
7424,14740,496,-32,330,-183,-292,15820,1752,-380,163,-236
7380,14620,476,57,310,-216,-280,15948,1664,-349,190,-346
7356,14764,592,-51,320,-132,-364,16044,1660,-290,140,-194
7456,14648,644,-70,262,-92,-300,15856,1724,-305,103,-189
7344,14568,508,6,374,-63,-316,15760,1832,-260,207,-178
7004,14508,516,42,316,-29,-184,15996,1752,-170,237,-235
7412,14692,452,-54,235,-95,-252,15692,1712,-271,71,-245
7000,14484,588,-195,198,-164,-248,15872,1584,-342,-17,-181
7764,14728,636,-40,244,-126,-316,15892,1720,-323,168,-248
7092,14520,648,-49,74,-241,-256,15844,1820,-321,-33,-395
7628,14760,652,-80,226,-149,-304,15876,1648,-321,39,-230
7016,14644,552,-23,192,-194,-232,15916,1596,-310,133,-329
7580,14688,600,-54,284,-217,-252,15880,1600,-399,145,-245
7068,14576,728,38,302,-212,-328,15932,1540,-296,206,-360
7440,14780,680,78,352,-212,-108,16036,1604,-392,247,-305
6940,14760,448,567,329,-1048,-416,15828,1796,-678,537,-1380
7372,14292,940,618,-218,-1249,212,15692,1444,-521,187,-1617
7388,14060,684,-802,119,831,220,15808,1164,472,-51,895
7080,15424,200,-1109,665,2864,-1336,16312,1964,963,-319,2490
7668,14732,660,-239,621,39,0,16044,1548,-148,492,32
7708,14556,644,534,297,-1674,80,15624,1340,-1040,475,-1590
7724,14356,752,662,-81,-1597,120,15692,1480,-1170,142,-1687
7664,14088,868,-500,231,545,212,16032,1680,57,-114,575
7064,15204,436,-382,459,1459,-872,16620,1896,869,611,906
7588,14936,424,589,238,-584,-24,16116,1240,62,925,-1169
7764,14288,852,266,-110,-1038,440,15292,1428,-441,25,-1298
7596,14536,616,-403,-84,-150,-104,15760,1284,-709,-591,-142
7400,14572,744,-351,26,-374,-332,16024,1640,-778,-434,-169
7476,14620,744,-129,242,-302,-316,16260,1696,-492,-81,-136
7788,14596,780,32,285,-112,-88,15892,1604,-354,118,-139
7768,14692,744,64,326,-156,-64,15864,1472,-310,217,-305
7232,14572,760,64,381,-228,-132,15928,1568,-379,233,-284
7444,14756,664,86,286,-217,-116,16040,1536,-431,116,-305
7580,14672,692,117,281,-400,-264,15884,1684,-416,198,-514
7392,14640,544,74,271,-225,-100,16012,1592,-287,216,-376
7568,14560,788,63,202,-127,-84,15812,1648,-262,150,-361
7124,14420,664,-129,203,-210,-112,15884,1556,-363,71,-260
7296,14628,728,123,328,-108,-244,15964,1716,-256,308,-320
7728,14812,724,147,344,-182,84,15844,1564,-339,286,-341
7164,14644,504,-125,161,-254,-136,15968,1604,-414,-26,-297
7532,14584,800,-55,220,-141,-148,15980,1536,-331,140,-239
7452,14572,744,73,312,-47,-24,15972,1524,-217,250,-265
7152,14604,676,-44,182,-168,16,15808,1472,-280,55,-303
7776,14696,648,-72,123,34,-72,16028,1568,-206,-57,-139
7424,14564,804,-89,17,-201,88,15780,1628,-275,-41,-331
7280,14596,552,-237,213,-70,-152,15984,1580,-311,-38,-51
7416,14592,644,-53,293,-138,24,16060,1516,-290,198,-245
7572,14644,808,33,239,-203,-100,16000,1768,-236,167,-393
7884,14636,640,-37,265,-125,-96,15860,1604,-258,114,-263
7360,14500,680,33,118,-199,-176,15760,1388,-275,41,-408
