14872,-3256,-7516,63,286,-178,612,15940,-248,-411,-75,-696
14992,-3280,-7508,28,220,-193,52,16044,-156,-237,47,-329
14480,-3424,-7468,30,273,-215,132,16592,-136,-356,-180,-593
14376,-3380,-7636,49,276,-210,312,16204,-280,-325,-210,-751
14784,-3376,-7468,5,210,-218,-52,16132,-356,-237,-320,-863
14824,-3320,-7516,30,251,-209,212,15820,-400,-191,655,343
14408,-3536,-7424,28,202,-185,-240,16356,-264,-422,-480,-1351
14944,-3472,-7540,22,270,-209,76,16152,-68,-253,389,9
14368,-3452,-7460,63,251,-192,24,16192,-264,-430,131,-583
14972,-3356,-7532,35,255,-179,-168,16228,-388,-171,536,-160
15080,-3160,-7376,13,250,-234,132,16248,-224,-472,202,-761
15044,-3248,-7352,24,219,-178,-72,16268,-332,-129,92,68
14756,-3440,-7692,37,222,-212,28,16140,-104,-512,448,-62
14616,-3292,-7488,47,221,-179,-116,16328,-400,-437,7,-990
14528,-3484,-7504,27,219,-191,140,16052,-248,-233,359,93
14936,-3436,-7544,43,260,-189,-56,16144,-428,-413,63,-332
14996,-3228,-7408,21,218,-198,60,16176,-220,-349,276,-127
14208,-3596,-7244,-1,252,-198,44,15924,-420,-330,142,-1144
14472,-3384,-7560,25,215,-208,-76,16064,-300,-197,304,135
15036,-3248,-7340,20,211,-161,-200,16108,-212,-326,-74,-235
14684,-3536,-7444,44,247,-190,-20,16376,-384,-200,223,-74
15000,-3328,-7552,-10,222,-222,284,16056,-392,-163,21,-221
14872,-3380,-7416,39,292,-218,-8,15880,-432,-275,71,-610
15112,-3292,-7560,44,198,-224,24,16288,-316,27,411,327
14488,-3384,-7424,40,236,-167,-16,16092,-324,-369,-82,-618
14764,-3360,-7628,36,205,-197,-56,16140,-284,-255,277,-95
14684,-3300,-7472,30,213,-210,316,16000,-408,-400,-129,-877
14480,-3452,-7424,26,283,-206,0,16148,-372,-252,295,-156
14732,-3448,-7480,53,192,-187,116,15752,-128,-49,169,-101
14784,-3360,-7464,55,357,-227,324,16068,-248,-241,184,-599
15092,-3248,-7300,70,178,-160,-168,16100,-304,-360,297,-434
15152,-3132,-7704,22,261,-210,68,15944,-220,-440,284,-389
14568,-3364,-7564,7,219,-196,124,16232,-440,-357,159,-271
15028,-3192,-7552,40,208,-161,116,16212,-320,-127,121,-148
14628,-3564,-7428,40,298,-199,-268,16024,-408,-343,-43,-450
14656,-3456,-7444,15,205,-210,260,16020,-464,-419,224,-323
14840,-3316,-7516,63,260,-146,96,16232,-400,-364,-139,-770
14680,-3416,-7388,35,265,-179,24,16704,-628,-463,-258,-1313
14996,-3396,-7516,21,288,-224,-192,15760,-300,-584,638,305
14536,-3356,-7340,20,252,-171,456,16092,-264,-227,-168,-573
14548,-3376,-7476,78,171,-144,192,16232,-324,-299,445,-578
14332,-3404,-7576,17,323,-191,-116,15924,-280,-265,-40,-925
14516,-3444,-7412,45,191,-183,40,16292,-624,-219,334,513
15032,-3416,-7604,33,245,-218,104,15884,-96,-57,-132,-944
14452,-3436,-7472,63,249,-198,-172,16372,-416,-129,169,-201
15120,-3328,-7460,36,208,-201,264,15744,-444,19,328,131
14456,-3436,-7344,43,257,-146,36,16376,-464,294,-49,69
14860,-3328,-7452,26,174,-206,352,16128,-568,-42,267,203
15080,-3268,-7552,42,265,-157,272,15892,-776,-127,62,-306
14924,-3296,-7452,37,227,-180,-68,16436,-688,-395,422,137
