8696,10816,2972,8904,6931,5457,6628,13376,1268,7895,9079,3546
7532,7944,2148,8898,9032,7826,4776,9168,408,6845,11230,6172
5496,7832,2976,11097,9409,12048,3656,9780,2136,10490,12491,10048
11844,4296,1008,15276,13681,18638,10068,6560,-1688,14708,18320,15184
13860,3624,-1084,14554,16216,14250,11608,6388,-3860,12116,20621,11219
16836,880,-264,13497,25991,14647,15456,4140,-3780,8352,30123,11741
6312,14936,2968,-236,260,225,5264,15288,-1792,-207,70,148
6348,14912,2876,-420,167,10,5280,15320,-1988,-313,105,126
6396,14844,2916,-546,165,-136,5416,15396,-1848,-592,-19,140
6464,14712,3072,-381,152,200,5512,15556,-1824,-300,-7,146
6332,14720,3120,-106,541,200,5396,15380,-1752,-56,412,25
6320,14780,3048,27,416,153,5720,15112,-1824,54,292,-125
6296,14752,3148,-119,226,60,5640,15208,-1836,-168,70,-97
6516,14696,2928,-46,109,-185,5660,15316,-2072,-387,-36,-311
6596,14704,3004,159,126,-256,5584,15336,-2056,-297,46,-498
6444,14776,3028,166,268,-117,5356,15128,-1988,-179,158,-424
6648,14644,2716,-40,404,-331,5536,15168,-2020,-367,323,-344
6508,14748,3024,-22,420,-190,5684,15200,-2020,-350,286,-361
6088,14820,2768,-123,-60,-334,5924,15300,-2124,-478,-193,-385
6000,15028,2772,-740,-1373,-591,6096,14920,-2108,-949,-1619,-167
5640,15336,2416,-1835,-3705,-775,6448,14976,-2500,-1777,-4255,410
6032,15004,2956,-3054,-5869,-1522,6064,14876,-1776,-2815,-6369,545
6448,14520,2700,-3249,-6213,-1561,5760,15320,-1948,-2999,-6872,558
6452,14848,2956,-3283,-7763,-1374,6308,15064,-1788,-2838,-8400,595
6404,14832,2848,-3651,-8204,-1729,5800,15324,-1728,-3324,-8892,559
7300,14220,3176,-3539,-7512,-2065,5324,15384,-1380,-3338,-8069,362
7300,14348,3328,-2562,-6270,-1754,5120,15188,-1508,-2659,-6706,58
7376,14236,3420,-1948,-3990,-1683,4980,15536,-1432,-2297,-4332,-187
7372,14292,3616,-917,-1634,-1136,4876,15600,-1484,-1364,-1802,-408
7140,14220,3460,399,938,-341,4832,15772,-1316,-181,987,-691
7024,14380,3600,1365,3031,464,5028,15620,-1280,900,3186,-699
7484,14084,3636,2487,5720,1337,4680,15608,-1200,2175,6110,-767
7500,13984,3284,3724,8431,2214,4996,15632,-1348,3479,9048,-841
7284,14256,3040,4978,10999,3012,5200,15416,-1112,4679,11693,-1015
6992,14640,2716,5558,11792,3405,5584,15204,-1696,5242,12800,-1326
7044,15004,2552,5340,12272,3251,5728,14904,-1736,4871,13061,-1186
7260,14592,2592,5221,12668,3061,5672,15136,-1912,4707,13371,-1150
7208,14428,2544,4395,13314,3111,5860,15000,-1940,4036,13844,-342
6268,14652,2164,4839,11910,3093,7100,15004,-2372,4504,12483,-1053
6100,15108,2448,4063,9117,2383,6936,14888,-2276,3460,9489,-1103
6036,15324,2764,2773,6046,2368,7208,14600,-2532,2557,6226,-716
6344,15072,2920,1216,3633,1127,6548,14828,-2452,1193,3746,-334
6412,14864,2820,484,1501,-26,6992,14756,-2772,310,1416,-151
6384,14908,2924,-424,-418,-401,6604,14800,-2612,-571,-542,-216
6188,14772,2776,-913,-2618,-1165,6944,14720,-2708,-1462,-2861,-562
6128,14980,2912,-2114,-5455,-1838,7016,14484,-2500,-2839,-6115,-297
6088,14872,2400,-3112,-7541,-2751,6892,14804,-2508,-3851,-8256,-251
6952,14560,3076,-4432,-9803,-3564,6072,14780,-1628,-4917,-10494,35
7488,14164,3024,-3888,-8227,-2970,5340,15492,-1808,-4163,-8759,45
7052,14892,3252,-2876,-8120,-2424,5776,14836,-1508,-3321,-8708,-280
7584,14004,3536,-2866,-5590,-1497,4696,15612,-1424,-2982,-6105,233
7656,13844,3196,-988,-3104,-890,5208,15596,-1992,-1282,-3322,-388
7124,14636,3336,-115,-1100,-874,4940,15176,-1932,-874,-1268,-649
7012,14280,3012,-101,372,-957,5312,15272,-2168,-862,265,-629
6676,14564,2960,335,1037,-272,5508,15284,-2020,-285,1010,-559
6532,14804,2900,220,1410,43,5388,15316,-1904,-331,1190,-254
6392,14676,2720,77,1025,3,5668,15304,-1996,-65,869,-215
6252,14656,3104,139,639,-153,5756,15248,-1900,-67,593,-338
6380,14692,2912,126,351,-17,5664,15212,-1948,-126,208,-337
6520,14820,3144,82,259,-73,5632,15168,-1920,-293,95,-370
6588,14676,2936,83,133,-230,5732,15216,-2028,-202,7,-391
6568,14892,2892,146,148,-197,5584,15304,-1996,-199,73,-349
6484,14760,3072,-187,249,-64,5520,15220,-2036,-252,87,-86
6524,14740,2836,-215,296,90,5588,15340,-2040,-339,136,-19
6492,14528,3088,-177,265,-37,5768,15196,-1900,-315,125,-99
6632,14636,3056,-152,284,-156,5812,15324,-2064,-302,201,-200
6632,14616,3020,-80,317,-70,5744,15184,-2056,-217,195,-171
6544,14672,3116,-40,455,-89,5768,15236,-2088,-341,335,-262
6660,14572,3160,-73,297,-20,5840,15248,-1996,-274,141,-166
6656,14584,3152,-24,184,-70,5776,15236,-1984,-283,3,-203
6712,14652,3212,3,176,-407,5820,15116,-2040,-464,28,-437
6708,14444,3308,21,344,-335,5860,15160,-2052,-466,244,-446
6628,14600,3188,7,496,-39,5752,15324,-2004,-331,299,-265
6672,14720,3172,20,355,-231,5876,15268,-2072,-280,225,-390
6500,14644,3108,-27,173,-244,5816,15216,-2012,-375,42,-355
6520,14580,3256,-71,291,-167,5748,15152,-1888,-346,129,-265
6612,14604,3068,61,342,-90,5724,15396,-2032,-327,200,-333
6520,14700,3272,-28,404,-153,5880,15144,-1908,-275,260,-231
6616,14784,3036,159,343,-223,5780,15408,-2036,-195,175,-486
6572,14576,3036,147,228,-301,5788,15164,-2092,-271,116,-553
6612,14620,3096,-21,292,-136,5688,15092,-1936,-392,151,-317
6580,14676,3056,-106,268,-287,5720,15156,-1884,-432,173,-349
6588,14700,3268,57,292,-153,5868,15296,-2012,-333,186,-316
