3624,15712,856,62736,62467,58874,62642,63884,16104,472,64496,63257,57451,64838
3328,16284,1260,62752,61946,57197,61926,65008,15824,956,64512,63245,55646,64479
3260,15800,1620,62736,61244,56442,61827,64188,15888,1876,64512,62886,54637,64854
3460,15540,2348,62752,61703,56319,62192,64372,15976,2356,64512,63630,54959,64537
3308,15336,2344,62752,62534,57115,62964,63804,15972,2464,64496,64384,56095,64531
3356,15504,2728,62736,63538,58713,63588,63824,16020,2576,64480,64919,58079,64388
2860,15848,2492,62752,63866,59342,63947,64444,15876,2252,64512,65189,58789,64418
3452,15576,3132,62768,63394,59731,63730,63916,15460,2668,64480,64749,59110,64746
3748,15208,3304,62752,64827,63217,64547,62964,16048,2808,64512,65065,63028,64741
3628,15120,3008,62736,1386,1155,65512,63436,16108,2464,64512,271,1542,64390
2992,15816,2508,62752,2034,2253,529,64396,15796,2024,64512,735,2893,64417
2560,16300,2088,62768,1140,1404,670,64580,15632,1760,64512,423,1622,65072
2776,16088,2252,62752,302,1066,267,64288,15992,1924,64512,65341,1076,65495
3056,15904,2400,62784,277,985,313,64248,15800,1996,64512,7,985,65452
2828,15760,2148,62768,276,731,283,64348,15836,1840,64480,56,792,65446
2852,15988,2200,62784,117,491,90,64220,15680,1944,64512,65384,455,65391
3124,15896,2400,62736,65514,386,65482,64312,15836,1792,64480,65254,248,65405
2952,15740,2364,62784,65433,375,65344,64428,15732,1880,64496,65113,210,65388
3188,15924,2408,62784,65455,302,65515,64344,15860,1948,64432,65140,113,65388
3168,15724,2484,62800,65508,456,65519,64524,15748,1800,64496,65179,308,65360
3048,15712,2252,62752,24,329,65424,64580,15784,1808,64496,65258,234,65266
3156,15828,2368,62736,65533,242,65393,64360,15812,1900,64528,65230,98,65261
3228,15740,2396,62752,148,291,65356,64372,15848,1812,64496,65282,252,65136
3052,15800,2332,62736,139,418,65449,64332,15872,1760,64496,65236,319,65204
3068,15788,2404,62752,37,307,82,64372,15868,1916,64464,65386,230,65386
3132,15856,2280,62768,65324,213,405,64488,15984,1832,64496,65529,136,203
3352,15656,2360,62720,64878,299,1357,64428,15952,1736,64496,441,190,1242
3864,15560,2868,62736,64108,229,2413,65312,15968,1328,64496,1296,499,2441
3836,15692,2956,62768,63097,183,3828,65072,16088,1332,64496,1823,298,4033
4376,15748,2988,62752,62421,240,5198,36,16540,1252,64496,2279,240,5337
4840,15356,3276,62768,61988,244,5757,776,16144,1020,64512,2607,152,5929
5512,14928,3708,62816,61600,143,6027,1376,16100,492,64496,2804,173,6329
6260,14600,4232,62768,61756,427,6472,2256,15992,276,64512,3050,345,6498
6884,14060,4772,62752,61740,540,6273,3180,15896,65252,64496,2947,433,6433
7472,13576,4752,62736,61910,552,5636,3936,15644,64840,64512,2754,543,5800
8160,13016,5100,62768,62260,261,4937,4820,15484,64380,64512,2351,257,5047
8848,12660,5640,62784,62867,290,3798,5268,15352,64220,64512,1853,435,3841
8840,12396,5900,62736,63346,319,3070,5876,15168,64032,64496,1296,275,3236
9204,11896,6088,62816,63777,208,2629,6024,15072,63752,64480,1117,204,2559
9332,11944,6032,62768,64149,52,2448,6484,14868,63512,64480,1270,171,2148
9632,11780,6292,62752,64493,157,1885,6560,14880,63564,64512,870,150,1634
9864,11392,6212,62752,64817,89,1187,6844,14724,63172,64512,562,115,981
9968,11220,6300,62768,65362,147,471,7088,14548,62996,64512,130,170,155
10000,11276,6268,62752,172,170,65072,7124,14392,63124,64544,65154,87,64927
10056,11172,6348,62736,452,251,64569,6896,14732,63408,64512,64742,106,64498
9836,11164,6152,62752,1150,139,64271,6832,14844,63164,64512,65073,284,63612
9736,11808,6256,62752,1659,263,63578,6568,14992,63344,64512,64500,330,62923
9540,11516,6000,62768,2538,196,62887,6324,14984,63280,64512,64554,383,61750
8956,12900,5776,62720,3159,65491,61454,5488,15236,63504,64512,63745,338,60374
8804,12356,4976,62784,3738,377,61756,5096,15284,63872,64480,63833,336,60271
9104,12832,5360,62784,3830,171,60552,5168,15360,63848,64512,63694,534,59367
7708,13868,4560,62736,4025,65531,59574,3784,15700,64132,64512,62842,302,58554
7196,14212,4096,62752,3568,443,59685,3020,15496,64788,64512,61966,65283,59217
7200,13836,4056,62736,3877,182,59257,2376,16236,64820,64512,62435,235,58669
6604,14132,3812,62768,4308,215,59567,2112,16096,65056,64480,63215,777,58330
5284,15848,2968,62752,4300,950,60492,428,16088,12,64480,62614,587,59293
5224,15396,2684,62768,4477,512,58784,184,16232,236,64512,62163,476,57727
4244,15648,2020,62784,4555,844,58088,64632,15616,620,64512,61386,552,57407
3648,15900,1828,62768,3988,1030,58425,63904,15856,968,64512,61312,684,58021
2800,16192,1496,62752,3869,1059,58632,63044,15736,1512,64528,61524,849,58265
1680,16084,536,62768,3745,1340,58325,62108,15828,1744,64528,61215,1024,58234
792,16284,248,62752,4322,238,57835,61740,15128,2388,64496,61594,16,57149
752,15780,372,62736,4568,65235,57785,61380,14768,2576,64496,62060,65475,56784
65248,16048,65184,62784,3985,524,59821,59644,14520,3012,64496,62393,704,58977
64180,16236,64616,62752,4255,672,59917,59176,13936,3364,64496,62848,1079,58665
63340,16200,63724,62768,3272,651,60919,58172,13740,3580,64496,63199,605,59998
63232,16252,63576,62752,2457,66,61788,58040,13344,3672,64528,63635,65,61023
62512,15604,63072,62768,2257,128,61680,57376,13276,3668,64496,63444,297,61211
61920,15804,63080,62752,1781,65383,62456,57004,12464,4212,64464,64106,65403,61900
62024,15856,63020,62784,1306,65432,63300,56720,12772,4192,64464,64335,65472,62788
61860,15740,62656,62768,1221,74,63450,56524,12488,4016,64464,64322,221,63003
61440,15464,62540,62784,960,259,63685,56384,12048,4276,64496,64515,205,63338
61580,15780,62700,62736,6,30,64706,56456,12264,4456,64496,64896,65319,64696
61528,15512,62480,62784,65419,311,65328,56192,12384,4316,64496,65131,166,65201
61504,15816,62672,62800,64905,307,906,56312,11976,4532,64496,113,38,879
61732,15544,62784,62784,64459,268,1747,56552,12528,4368,64480,529,26,1703
61824,15788,63136,62736,63787,406,2308,56760,12252,4132,64480,619,55,2599
62112,15876,63140,62752,63714,225,3228,56976,12720,4240,64480,1272,65520,3124
62652,15708,63428,62736,63135,227,3717,57756,13044,3892,64512,1369,65482,3989
63264,16048,63768,62784,62724,65243,4330,58176,13376,3804,64480,1855,65053,4596
63612,16344,64080,62768,62468,65488,4918,58240,13716,3640,64480,2002,65243,5148
64292,16196,64500,62752,62956,214,4568,58872,14116,3192,64480,2015,226,4610
64996,16344,64924,62752,63071,342,4702,59524,14416,3088,64512,2153,371,4621
65508,16060,64776,62736,63321,531,4027,60044,14352,2628,64480,1792,592,4021
680,16008,65456,62752,63578,587,3768,60744,14756,2532,64480,1703,632,3699
1140,16176,112,62752,63661,718,3694,60892,15120,2316,64512,1651,838,3555
1228,16148,36,62784,63709,654,3543,61512,15140,1916,64480,1564,652,3450
1916,16176,368,62768,63482,519,3380,61860,15308,1704,64480,1311,495,3514
2348,16204,768,62784,63546,592,3394,62336,15592,1660,64512,1360,507,3543
2376,16068,684,62736,63570,570,3360,62504,15724,1444,64480,1239,401,3546
2948,15852,1028,62752,63771,511,3163,62932,15684,1336,64480,1379,451,3145
3320,16124,1188,62736,63796,391,2863,63296,15804,1016,64512,1228,393,2948
3676,15724,1316,62784,63296,560,3310,63600,15824,1004,64528,1150,405,3751
4052,15696,1480,62768,63274,696,3555,64408,15968,616,64496,1419,485,3786
4196,15784,1924,62784,63217,152,2898,64748,16128,316,64464,1036,65522,3342
4688,15420,2100,62736,63264,8,3153,65208,15892,336,64496,987,65166,3565
5240,14960,2536,62752,63069,3,3060,256,15992,164,64496,1152,65237,3501
5408,15336,2876,62768,63781,78,2152,244,16240,108,64496,671,65366,2464
5916,14952,2816,62752,64714,232,1204,624,16256,65464,64528,362,148,1101
5816,14700,2720,62736,255,332,65396,844,16048,65120,64528,65506,418,64995
5920,14788,3088,62752,667,441,65213,1028,15884,65264,64528,65370,461,64747
5684,15152,2604,62768,789,363,65112,868,16168,65212,64496,65223,341,64639
5792,15100,2768,62784,572,274,64768,804,16208,65244,64496,65024,192,64516
5560,15120,2732,62768,130,312,65236,620,16120,65224,64496,65112,156,65145
5592,15120,2740,62768,20,310,65207,712,16356,65224,64496,65106,184,65129
5748,15136,2584,62752,65512,487,65337,576,16120,65292,64496,65039,285,65351
5452,15072,2752,62768,159,455,65175,748,16016,65352,64528,65088,336,65060
5604,15196,2608,62752,307,225,65046,612,16132,65456,64496,65060,115,64867
5556,15136,2740,62768,279,265,64982,504,16008,65492,64528,64964,77,64840
5516,15224,2628,62784,234,240,65006,584,16188,65332,64496,65038,98,64892
5528,15196,2684,62768,44,350,65374,412,16172,65488,64496,65153,152,65285
5564,15360,2648,62752,65497,314,65307,568,16212,65256,64528,65157,148,65227
5560,15148,2632,62736,65469,327,65277,584,16012,65400,64496,65123,129,65290
5472,15056,2692,62752,65457,465,65271,376,16020,65452,64496,65056,266,65324
5580,15228,2712,62736,108,523,65065,572,16216,65420,64496,64885,351,65020
5500,15172,2744,62784,236,556,65009,584,16028,24,64496,64973,359,64946
5276,15224,2340,62768,119,398,65241,500,16140,65492,64496,65120,292,65146
5516,15272,2680,62800,65501,200,65379,532,16044,20,64496,65217,93,65293
5480,15164,2640,62752,65508,342,65368,396,16120,108,64496,65115,193,65349
5372,15120,2648,62752,65534,392,65357,408,16016,65320,64496,65104,268,65289
5408,15348,2656,62784,65488,267,65281,496,16008,65520,64496,65102,156,65232
5352,15328,2768,62768,65448,323,65422,416,16240,100,64496,65110,157,65366
5232,15188,2864,62752,65313,285,65423,576,16092,48,64496,65122,94,65481
5292,15168,2612,62736,65329,177,35,556,16244,65444,64496,65307,65532,65457
5504,15164,2740,62784,65376,121,65479,632,16192,65524,64528,65296,65492,65451
5520,15028,2764,62736,65430,245,65471,592,16168,65392,64496,65257,126,65342
5500,15188,2668,62752,59,427,65357,624,16084,65436,64496,65182,318,65234
5500,15132,2876,62784,65475,469,65148,668,15932,72,64528,64951,284,65134
5320,15096,2452,62752,21,480,65040,616,16240,65512,64496,64921,361,65007
5328,15220,2928,62752,134,251,65314,648,16068,28,64512,65168,170,65130
5372,15132,2940,62768,54,375,65169,608,16040,168,64480,65040,206,65137
5324,15232,2728,62752,65429,340,65224,644,16228,108,64528,65034,301,65214
5480,15160,2872,62768,112,410,65211,592,16132,88,64544,65146,327,65114
5336,15168,2652,62784,77,260,65419,644,16052,232,64512,65308,201,65202
5328,15296,2584,62768,86,201,65316,552,16180,65460,64480,65266,106,65069
5312,15412,2812,62768,65503,43,65344,532,16240,124,64512,65192,65437,65179
5452,15260,2528,62784,65345,98,65345,604,16144,65524,64480,65184,65462,65315
5452,15056,2752,62752,65470,10,65434,500,16012,164,64480,65333,65451,65311
5420,15216,2916,62752,65427,281,65468,620,16152,52,64512,65185,144,65342
5432,15232,2832,62736,65477,187,65350,712,16064,65520,64512,65243,122,65237
5460,15036,2752,62752,65480,117,65438,700,16096,140,64512,65254,11,65240
5488,15072,2780,62736,65502,102,65405,816,16080,65420,64512,65248,2,65260
5456,15152,2616,62784,2,150,65383,644,16132,156,64480,65256,79,65205
5328,15220,2732,62768,32,110,65280,588,16032,0,64480,65240,28,65112
5500,15148,2592,62784,65523,224,65274,504,16136,44,64512,65153,112,65174
5416,14892,2560,62736,27,252,65358,624,16136,65512,64512,65249,192,65154
5420,15172,2568,62752,91,313,65373,480,16112,65464,64496,65209,227,65182
5536,15164,2632,62720,65512,324,65324,668,16268,65500,64496,65111,209,65223
5460,15288,2564,62768,51,395,65239,512,16240,65508,64496,65096,288,65161
5452,15068,2544,62720,65508,380,65358,664,15992,65512,64528,65170,266,65265
5376,15212,2692,62768,4,400,65332,544,16112,16,64496,65091,274,65260
5232,15172,2736,62752,13,390,65252,724,16204,56,64496,65025,244,65207
5448,15028,2996,62736,37,369,65214,728,16008,92,64496,65069,260,65150
5372,15124,2732,62752,8,287,65383,684,16164,120,64496,65221,189,65245
5448,15300,2864,62720,65470,452,65349,700,16152,92,64496,65074,307,65314
5412,15144,2852,62752,65533,455,65387,808,16128,65432,64464,65175,365,65254
5388,15152,2804,62752,99,451,65434,728,16016,65516,64464,65216,356,65233
5412,15128,2744,62768,38,291,65311,712,16020,120,64496,65172,232,65154
5308,15232,2856,62752,36,254,65274,664,16044,152,64496,65084,116,65130
5360,15252,2716,62800,28,319,65248,520,16272,164,64496,65068,184,65128
5320,15188,2860,62752,0,385,65295,748,16132,52,64496,65125,260,65202
5212,15120,2756,62736,65453,318,65480,748,16048,65524,64528,65217,214,65343
5384,15244,2828,62752,16,294,65278,588,16100,216,64464,65147,179,65185
5332,15388,2812,62768,149,155,65258,736,16372,204,64496,65186,122,65009
5312,15288,2828,62784,217,315,65187,432,16124,168,64496,65202,282,64930
5256,15248,2532,62768,65469,272,109,540,16044,220,64496,65392,191,65410
